word,url
citizenship1,https://www.youtube.com/watch?v=sht1eWLEhNk
Curfew,https://www.youtube.com/watch?v=SXreCRUkvNU
Juvenile,https://www.youtube.com/watch?v=CqxA97nWtYQ
municipal corporation,https://www.youtube.com/watch?v=HV6UczSUSUo
ostracise,https://www.youtube.com/watch?v=dQwIGx5TUzs
patwari,https://www.youtube.com/watch?v=jy1qVYd2n8I
sanitation,https://www.youtube.com/watch?v=s7MiLz5h-uE
Sarpanch,https://www.youtube.com/watch?v=JJBuJF_PP1c
universal adult franchise,https://www.youtube.com/watch?v=cO4qyZtvFWs
Universal Adult Franchise,https://www.youtube.com/watch?v=lwX7ijChOGs
political science explanation,https://www.youtube.com/watch?v=pQD55SMVqjQ
legislative assembly,https://www.youtube.com/watch?v=Wb3cBgVoeCE
census,https://www.youtube.com/watch?v=IhSpNu3Y0jk
emigrant and immigrant,https://www.youtube.com/watch?v=1Nx5uN1Gph0
civics,https://www.youtube.com/watch?v=ADGho5mLPZc
Parliament of India explanation,https://www.youtube.com/watch?v=-TzYTs9YLy0
political science sign,https://www.youtube.com/watch?v=gXopAHsCnnw
parliament sign,https://www.youtube.com/watch?v=F312GtzP7pA
audiogram,https://www.youtube.com/watch?v=AgFMp1xUOM4
audiologist,https://www.youtube.com/watch?v=qkbKyOnkKrQ
audiology,https://www.youtube.com/watch?v=o6h9m8HhMDk
audiometer,https://www.youtube.com/watch?v=At0PWlWiUoI
community based rehabilitation,https://www.youtube.com/watch?v=YU5bTzbvN-k
cognitive development,https://www.youtube.com/watch?v=C5xaHZPbsis
CODA,https://www.youtube.com/watch?v=IBtSpIh5Rok
BTE,https://www.youtube.com/watch?v=hu7-fBfxxrE
barrier free environment,https://www.youtube.com/watch?v=_8445px3fhg
inclusion sign,https://www.youtube.com/watch?v=rzJw4Xwa9DM
language acquisition sign,https://www.youtube.com/watch?v=PM3IyBjQXbY
credit and debit,https://www.youtube.com/watch?v=1W-kzgB9VZA
financial year,https://www.youtube.com/watch?v=AZRBRDwkIp8
lesson plan explanation,https://www.youtube.com/watch?v=Qtyeavci6rE
format,https://www.youtube.com/watch?v=vq3HgCfgCkA
flash cards,https://www.youtube.com/watch?v=GvBdc8ddzos
co curriculum,https://www.youtube.com/watch?v=5YOESz_yj_M
B Pharma,https://www.youtube.com/watch?v=oCvEM1AVv-0
B Ed,https://www.youtube.com/watch?v=ljYmHct0iEQ
B Com,https://www.youtube.com/watch?v=gK4As5wxTlI
B A,https://www.youtube.com/watch?v=OSULdhj5b0I
annual exam,https://www.youtube.com/watch?v=XveNPRF7sXQ
accent,https://www.youtube.com/watch?v=aqBMgqdcSUo
academic year,https://www.youtube.com/watch?v=CyX6Z6Qssk0
linguistics explanation,https://www.youtube.com/watch?v=nq6feASoEE8
syllabus,https://www.youtube.com/watch?v=ym0uNmSQ21Q
lesson plan sign,https://www.youtube.com/watch?v=rO4ySSlK4gA
crops,https://www.youtube.com/watch?v=L3RIj8plALw
continents,https://www.youtube.com/watch?v=QI-1Pm-FixY
atlas,https://www.youtube.com/watch?v=2dyFxInUJVo
equator,https://www.youtube.com/watch?v=lHSsmaI9L_w
linguistics sign,https://www.youtube.com/watch?v=hxuHq_NLufI
equinox,https://www.youtube.com/watch?v=kFLnBo1_ZJU
biology,https://www.youtube.com/watch?v=rBHLOw4UGBU
boiling point,https://www.youtube.com/watch?v=RlkmBKq0j1o
carnivores,https://www.youtube.com/watch?v=Okx2SfsNvlc
Celsius and Fahrenheit,https://www.youtube.com/watch?v=Mnha2MwWkfI
chemistry,https://www.youtube.com/watch?v=BN21X8Rl5Rs
CO2 and O2,https://www.youtube.com/watch?v=ZeIz6f8X3MA
compass,https://www.youtube.com/watch?v=tVLshUr3_es
acid,https://www.youtube.com/watch?v=I7MGbyV8C20
decibel,https://www.youtube.com/watch?v=ZmzbQZJ_U4A
degree,https://www.youtube.com/watch?v=zr28CwSriH0
digestive system,https://www.youtube.com/watch?v=ocsdkY3UKvo
dissolve,https://www.youtube.com/watch?v=ctBiBqxZQCQ
DNA and genes explanation 2,https://www.youtube.com/watch?v=xKy2pi0P1Ww
DNA and genes explanation,https://www.youtube.com/watch?v=7LwtHzCiwl0
energy explanation,https://www.youtube.com/watch?v=20oyHqB1Y1w
evaporation and condensation,https://www.youtube.com/watch?v=9dCBLa8GC4k
"evaporation, condensation and precipitation",https://www.youtube.com/watch?v=qC8HkKEIIVU
fluid,https://www.youtube.com/watch?v=mXZc08e9nNU
force,https://www.youtube.com/watch?v=XVJv_otB0Wg
freezing point explanation,https://www.youtube.com/watch?v=5PDoZaEq-ig
frequency and Hertz,https://www.youtube.com/watch?v=1vV3Rf5QO7k
friction explanation,https://www.youtube.com/watch?v=3Ads3HC3uUY
gases explanation,https://www.youtube.com/watch?v=sSbGFOjI7ms
genes example,https://www.youtube.com/watch?v=zd5oQIr6uZk
gravity,https://www.youtube.com/watch?v=2HMqmCZ7ypE
hard water and soft water explanation 2,https://www.youtube.com/watch?v=5ohfCxQOMls
immune system,https://www.youtube.com/watch?v=twf7hryf2WQ
lunar eclipse,https://www.youtube.com/watch?v=nXUG291PZZU
machine explanation,https://www.youtube.com/watch?v=g47igUzjQT0
liquid explanation,https://www.youtube.com/watch?v=tC4_BDM4Geg
inflammable,https://www.youtube.com/watch?v=jhgM0z-HSFI
magnetic field,https://www.youtube.com/watch?v=kAK_PIpuuOQ
malleability and brittleness,https://www.youtube.com/watch?v=Onjl3UdwAMs
mammals,https://www.youtube.com/watch?v=bu1HiSWTEgg
mass and weight,https://www.youtube.com/watch?v=hRHU_ke0_C8
microscope,https://www.youtube.com/watch?v=W3-Ajj2f_Ws
mass,https://www.youtube.com/watch?v=5OFe6CzcymM
motor skills,https://www.youtube.com/watch?v=mhexvP10EhU
nervous system,https://www.youtube.com/watch?v=QDy10QwtMRQ
omnivores,https://www.youtube.com/watch?v=eKzeREbfujY
photosynthesis,https://www.youtube.com/watch?v=i8lciLeUwr8
physics,https://www.youtube.com/watch?v=r6cmmctYop4
water pollution,https://www.youtube.com/watch?v=xwu9JS2-mAw
viscosity,https://www.youtube.com/watch?v=HwpN8HDPOIU
vertebrates and invertebrates,https://www.youtube.com/watch?v=YkrUzOaNHxs
velocity,https://www.youtube.com/watch?v=h9D41QwlHws
ultraviolet rays,https://www.youtube.com/watch?v=7llDl5bKYEA
solid,https://www.youtube.com/watch?v=yAriBWIGXb0
solar eclipse,https://www.youtube.com/watch?v=I593GAOGOv0
sense organs,https://www.youtube.com/watch?v=b4SHUyUjPOQ
scavengers,https://www.youtube.com/watch?v=6RXyaNu_8_k
pressure,https://www.youtube.com/watch?v=fVEDUUPHh7c
reproductive system,https://www.youtube.com/watch?v=Hk6fkiqNwNE
radiation explanantion,https://www.youtube.com/watch?v=Pwt3ZcBGPOc
respiratory system,https://www.youtube.com/watch?v=IPexwoEh2o8
reptiles,https://www.youtube.com/watch?v=CB7TmAhWhok
addition,https://www.youtube.com/watch?v=jy4AYU9D3ac
algebra,https://www.youtube.com/watch?v=4uQapb2uC28
clockwise anti clockwise,https://www.youtube.com/watch?v=gPDByZ3qNec
circumference,https://www.youtube.com/watch?v=3ty-C731Gq4
cardinal and ordinal number,https://www.youtube.com/watch?v=6UqsFTjzFtg
brackets,https://www.youtube.com/watch?v=SJzwghMXmIk
area,https://www.youtube.com/watch?v=iySTZvYyhP4
angle,https://www.youtube.com/watch?v=HT1oLv91_DI
ascending order,https://www.youtube.com/watch?v=d8kBEM_aSoQ
cube,https://www.youtube.com/watch?v=G7Rw2sStGAg
congruent,https://www.youtube.com/watch?v=9oS-hMRhStA
cone,https://www.youtube.com/watch?v=pu0EAhV_FeQ
descending order,https://www.youtube.com/watch?v=6bt6gqAKioU
integers,https://www.youtube.com/watch?v=_WVAJWePLhc
fraction explanation,https://www.youtube.com/watch?v=qeGN23kMnu4
discount,https://www.youtube.com/watch?v=J86tIYG8Rqg
division,https://www.youtube.com/watch?v=0UYAfKsQGBs
isosceles triangle,https://www.youtube.com/watch?v=0buvQHdgRsk
numerator and denominator,https://www.youtube.com/watch?v=n7DG7cIKgYk
loss,https://www.youtube.com/watch?v=42FQmYjKyCE
multiplication explanation,https://www.youtube.com/watch?v=Zl6SwX1tDjY
perimeter explanation,https://www.youtube.com/watch?v=PdlhZUAJtfE
right angle triangle,https://www.youtube.com/watch?v=9HbgNBEvaMY
profit,https://www.youtube.com/watch?v=p0PN3BQtpo0
prime numbers,https://www.youtube.com/watch?v=nXlCXZsxU9s
"right angle, acute angle and obtuse angle",https://www.youtube.com/watch?v=zzEOkRpHh1g
scalene triangle,https://www.youtube.com/watch?v=Iyztypagf5I
subtraction explanation,https://www.youtube.com/watch?v=zkUdSABmowQ
square,https://www.youtube.com/watch?v=ORZz8vkqkhU
sphere explanation,https://www.youtube.com/watch?v=xwZWD45-9lU
bronze age,https://www.youtube.com/watch?v=e-2QM2QZD-o
ancient history,https://www.youtube.com/watch?v=_TZk2wmXkUg
civilization,https://www.youtube.com/watch?v=GzayHhOeMwo
imperialism,https://www.youtube.com/watch?v=BVhMw_LN9eg
ice age,https://www.youtube.com/watch?v=1zWhxQhA4kM
history explanation,https://www.youtube.com/watch?v=vaXFBzd468Q
colonialism,https://www.youtube.com/watch?v=iSJtOt8ZMCw
iron age,https://www.youtube.com/watch?v=htSYR8KwgbA
medieval history,https://www.youtube.com/watch?v=1sTSxpFuBY4
three age system,https://www.youtube.com/watch?v=e6l-X8-U75g
modern history,https://www.youtube.com/watch?v=XH1I76iFkPI
fauna,https://www.youtube.com/watch?v=HSPQx08aVgM
flora,https://www.youtube.com/watch?v=z7Yq3ACCB54
greenhouse effect,https://www.youtube.com/watch?v=LKw60rInjYQ
hemisphere,https://www.youtube.com/watch?v=ScpFrH7sc70
igneous rocks,https://www.youtube.com/watch?v=wF0DhewVhIo
hurricane explanation,https://www.youtube.com/watch?v=QpAms_Vdd8M
humidity explanation,https://www.youtube.com/watch?v=phdmlrSvD9I
lava,https://www.youtube.com/watch?v=sWI_tqA2P1Y
lithosphere,https://www.youtube.com/watch?v=CoX6gTkPp6k
metamorphic rocks,https://www.youtube.com/watch?v=9XOiEozl9lw
North Pole and South Pole,https://www.youtube.com/watch?v=32oDFU2ym4U
Prime Meridian,https://www.youtube.com/watch?v=apisxZdT4do
plateau,https://www.youtube.com/watch?v=6KubiAI8EPI
satellite,https://www.youtube.com/watch?v=Yr3bQjPo4UE
sedimentary rocks,https://www.youtube.com/watch?v=DlxN4OcQokk
Tropic of Cancer and Tropic of Capricorn,https://www.youtube.com/watch?v=QKDjIij7j0U
volcano,https://www.youtube.com/watch?v=fDmvifubp_E
volcano,https://www.youtube.com/watch?v=swI55oLXTC8
water cycle explanation,https://www.youtube.com/watch?v=-6SjwWlM-lM
island,https://www.youtube.com/watch?v=SZTOifqUDKE
winnowing,https://www.youtube.com/watch?v=KA_csr7URHA
vermicomposting,https://www.youtube.com/watch?v=zj-nP8jVYuo
vitamins,https://www.youtube.com/watch?v=7PEkBreMThs
viticulture,https://www.youtube.com/watch?v=w6E9elL7Qqc
viviparous and oviparous,https://www.youtube.com/watch?v=PtotcRybG6A
WBC sign,https://www.youtube.com/watch?v=Lq3i3Y4i87M
white blood cells,https://www.youtube.com/watch?v=ubgA28QSniw
tap root and lateral roots,https://www.youtube.com/watch?v=DaqQ3jcx8j0
telescope,https://www.youtube.com/watch?v=a01kIo-Ejqw
test tube,https://www.youtube.com/watch?v=QJM-Oanitb8
threshing,https://www.youtube.com/watch?v=7-mcBVNH_3M
"transparent, translucent and opaque",https://www.youtube.com/watch?v=q-7tlLNYhNQ
transpiration,https://www.youtube.com/watch?v=TLd0xYUPlmk
"troposphere, stratosphere, mesosphere, thermosphere, exosphere and atmosphere",https://www.youtube.com/watch?v=qaOi1Y6tFTc
Tyndall effect,https://www.youtube.com/watch?v=6p11k2_8dmg
Sonar system,https://www.youtube.com/watch?v=6IGC3rejP44
sonorous,https://www.youtube.com/watch?v=IgeYsFg5kOw
static friction,https://www.youtube.com/watch?v=PcLBWFOe4BQ
stomata,https://www.youtube.com/watch?v=-TH_YQ0mNMg
switch explaination,https://www.youtube.com/watch?v=93IX_fP6t3o
switch sign,https://www.youtube.com/watch?v=GcOGwKC4rJ8
"shadow, umbra and penumbra",https://www.youtube.com/watch?v=O12G_wWr09M
sexual and asexual reproduction,https://www.youtube.com/watch?v=IJPhpWd2N0c
separation through evaporation,https://www.youtube.com/watch?v=aqyNP8_xDgY
Seismology,https://www.youtube.com/watch?v=WXQJz6hMvR8
Seismologist,https://www.youtube.com/watch?v=PBMDFXNOe2g
Seismograph,https://www.youtube.com/watch?v=6y_SyFp4G1Q
seismic waves,https://www.youtube.com/watch?v=f5ryndO0Cyo
sedimentation and decantation,https://www.youtube.com/watch?v=kghmpxrpInw
saprotrophs,https://www.youtube.com/watch?v=uqM-PvJLADo
soluble and insoluble,https://www.youtube.com/watch?v=5I2xfghnNQI
sliding friction and rolling friction,https://www.youtube.com/watch?v=V65xo2XtiRo
sieving,https://www.youtube.com/watch?v=eqA65qb1ee8
RADAR,https://www.youtube.com/watch?v=_yDFiIPzzWg
red blood cell sign,https://www.youtube.com/watch?v=cu1rLU3RZbY
red blood cell,https://www.youtube.com/watch?v=KR7Ij9Zhf1E
reflection,https://www.youtube.com/watch?v=FNhZdEUJ5T8
parasitism,https://www.youtube.com/watch?v=ZMqB4XvP6Ts
pasteurization,https://www.youtube.com/watch?v=w9SiLGNH38o
petals and sepals,https://www.youtube.com/watch?v=vs3GsZ3ZlQo
petroleum,https://www.youtube.com/watch?v=p6o_QPfzNoU
pH value,https://www.youtube.com/watch?v=7hJpN6XWd_Q
phototropism,https://www.youtube.com/watch?v=14owx_oiIAU
"pistil, stamen and anther",https://www.youtube.com/watch?v=eojpZ1_sO74
pivot joint,https://www.youtube.com/watch?v=c-JJGBeFCZ4
platelets sign,https://www.youtube.com/watch?v=cRf_6CCT5qQ
polyps and corals,https://www.youtube.com/watch?v=8ff7iV9BlkQ
proteins,https://www.youtube.com/watch?v=MC1FmDwm3Cw

    
